id,custId,custName,account,method,merchant,location,device,ip,amount,score,risk,status,dt
TX-009525,CUST-0022,Noor Butt,1.58338E+11,Card,Steam,Islamabad,Android,216.167.208.142,9711.39,50,Medium,Under Review,4/4/2026 2:59
TX-009526,CUST-0640,Zain Butt,1.65899E+11,ATM,Binance,New York,iPhone,87.125.34.126,1114.54,20,Low,Cleared,4/19/2026 8:25
TX-009527,CUST-0003,Zain Raza,1.29801E+11,UPI,Daraz,Islamabad,MacBook,132.162.154.39,7549.88,6,Low,Cleared,4/22/2026 6:19
TX-009528,CUST-0721,Zain Syed,7.53318E+11,Bank Transfer,Daraz,Dubai,Windows PC,75.190.89.153,7234.71,11,Low,Cleared,3/26/2026 5:01
TX-009529,CUST-0027,Sara Butt,1.03398E+11,UPI,Uber,London,MacBook,156.189.58.191,8929.8,39,Medium,Under Review,4/12/2026 6:04
TX-009530,CUST-0896,Bilal Syed,1.62759E+11,Card,Amazon,Dubai,MacBook,58.195.147.156,9763.27,67,High,Flagged,4/8/2026 16:19
TX-009531,CUST-0879,Mariam Malik,1.29083E+11,UPI,Careem,Lahore,Windows PC,94.121.12.244,8368.51,99,Critical,Blocked,4/10/2026 18:50
TX-009532,CUST-0306,Ali Farooq,5.0525E+11,Bank Transfer,Amazon,London,iPhone,46.234.134.250,6525.62,36,Medium,Under Review,4/1/2026 12:46
TX-009533,CUST-0987,Sara Butt,8.12074E+11,UPI,Binance,Karachi,Tablet,173.218.91.23,4098.07,64,High,Flagged,4/24/2026 6:14
TX-009534,CUST-0623,Usman Qureshi,5.01983E+11,ATM,AliExpress,Lahore,Tablet,105.172.109.106,2210.72,86,Critical,Blocked,4/23/2026 16:33
TX-009535,CUST-0051,Hamza Butt,5.11346E+11,Bank Transfer,Shopify,London,Tablet,109.123.215.168,5360.01,89,Critical,Blocked,3/29/2026 1:15
TX-009536,CUST-0314,Sara Malik,4.61353E+11,UPI,Daraz,Lahore,Windows PC,172.188.19.14,3381.9,73,High,Flagged,4/2/2026 5:44
TX-009537,CUST-0174,Usman Sheikh,3.52782E+11,UPI,AliExpress,Islamabad,Windows PC,184.84.213.70,2647.92,55,Medium,Under Review,4/1/2026 9:23
TX-009538,CUST-0044,Fatima Raza,9.51149E+11,Card,Careem,London,Windows PC,120.109.55.83,4009.95,56,Medium,Under Review,4/4/2026 21:10
TX-009539,CUST-0029,Hassan Sheikh,5.21757E+11,Wallet,Steam,New York,MacBook,146.151.93.5,8208,47,Medium,Under Review,4/13/2026 1:31
TX-009540,CUST-0904,Ahmed Butt,9.19942E+11,Card,Uber,Lahore,iPhone,20.223.223.28,3269.4,36,Medium,Under Review,4/12/2026 10:03
TX-009541,CUST-0830,Ahmed Farooq,6.72241E+11,Card,Uber,Dubai,Windows PC,101.126.187.241,8082.85,65,High,Flagged,4/16/2026 22:41
TX-009542,CUST-0782,Sara Khan,6.13739E+11,ATM,Shopify,London,iPhone,240.173.123.168,5738.07,95,Critical,Blocked,4/5/2026 2:40
TX-009543,CUST-0843,Noor Qureshi,3.82762E+11,Wallet,AliExpress,Lahore,Android,144.96.186.120,1910.26,44,Medium,Under Review,4/3/2026 3:28
TX-009544,CUST-0831,Bilal Khan,9.09373E+11,Bank Transfer,Binance,Islamabad,Tablet,239.166.126.201,2003.82,76,High,Flagged,4/4/2026 23:32
TX-009545,CUST-0305,Hamza Syed,7.20956E+11,Bank Transfer,Uber,Islamabad,Windows PC,254.191.50.136,7350.1,22,Low,Cleared,4/11/2026 20:17
TX-009546,CUST-0045,Bilal Iqbal,1.6092E+11,Bank Transfer,Steam,Lahore,Android,9.174.2.166,3622.02,71,High,Flagged,4/19/2026 12:56
TX-009547,CUST-0229,Zain Raza,9.68904E+11,Card,Amazon,Lahore,iPhone,63.39.74.156,3611.74,48,Medium,Under Review,3/30/2026 9:29
TX-009548,CUST-0730,Noor Syed,4.85011E+11,Card,Shopify,Islamabad,Android,163.181.103.222,4518.4,62,High,Flagged,3/30/2026 15:22
TX-009549,CUST-0942,Hassan Butt,3.44788E+11,Card,AliExpress,Dubai,Android,41.21.241.176,649.02,21,Low,Cleared,4/3/2026 16:50
TX-009550,CUST-0209,Ahmed Iqbal,7.97267E+11,Card,Uber,Islamabad,Tablet,92.176.47.135,7352.8,96,Critical,Blocked,4/16/2026 17:14
TX-009551,CUST-0257,Ali Malik,5.31433E+11,Card,Daraz,London,Tablet,215.97.31.8,3450.61,6,Low,Cleared,4/11/2026 6:41
TX-009552,CUST-0636,Noor Ansari,1.01593E+11,UPI,AliExpress,Karachi,Android,129.219.250.222,7300.93,95,Critical,Blocked,3/26/2026 15:20
TX-009553,CUST-0373,Zain Butt,19588628238,Wallet,Shopify,London,MacBook,162.118.67.59,4656.9,26,Low,Cleared,4/5/2026 0:18
TX-009554,CUST-0270,Hassan Butt,1.50726E+11,ATM,Amazon,Lahore,Windows PC,127.43.8.100,4413.85,98,Critical,Blocked,3/26/2026 10:30
TX-009555,CUST-0071,Hassan Syed,6.47373E+11,UPI,AliExpress,Islamabad,MacBook,148.142.22.112,7343.35,44,Medium,Under Review,4/5/2026 3:29
TX-009556,CUST-0284,Hassan Raza,8.19305E+11,ATM,Steam,London,iPhone,16.96.94.63,6930.65,12,Low,Cleared,4/21/2026 11:56
TX-009557,CUST-0475,Hamza Iqbal,9.39952E+11,Bank Transfer,AliExpress,Lahore,Android,72.127.152.18,4364.04,80,High,Flagged,4/8/2026 14:36
TX-009558,CUST-0093,Sara Malik,5.3494E+11,Bank Transfer,Uber,New York,Windows PC,85.6.135.51,259.73,69,High,Flagged,4/7/2026 3:58
TX-009559,CUST-0524,Sara Sheikh,4.58632E+11,Card,Binance,London,Android,22.169.201.147,4740.88,3,Low,Cleared,3/28/2026 19:32
TX-009560,CUST-0455,Hassan Malik,2.52584E+11,ATM,Shopify,Dubai,iPhone,235.204.136.74,1405.42,64,High,Flagged,4/7/2026 6:18
TX-009561,CUST-0760,Ali Butt,4.30028E+11,UPI,Daraz,Islamabad,Windows PC,224.47.38.98,3707.64,90,Critical,Blocked,3/29/2026 14:24
TX-009562,CUST-0851,Bilal Iqbal,6.31805E+11,Card,Shopify,Karachi,Windows PC,121.153.113.156,3689.05,31,Medium,Under Review,4/8/2026 5:51
TX-009563,CUST-0525,Usman Butt,8.18474E+11,Bank Transfer,Amazon,Islamabad,MacBook,30.215.245.19,740.69,33,Medium,Under Review,4/21/2026 11:09
TX-009564,CUST-0661,Noor Ansari,4.5484E+11,ATM,Binance,Islamabad,Windows PC,135.45.61.98,2529.55,46,Medium,Under Review,4/18/2026 2:47
TX-009565,CUST-0620,Noor Qureshi,7.48054E+11,UPI,Uber,Dubai,Windows PC,128.249.68.83,9462.31,45,Medium,Under Review,4/20/2026 4:32
TX-009566,CUST-0174,Fatima Qureshi,4.52636E+11,Bank Transfer,Careem,Dubai,Android,207.182.164.100,9301.02,35,Medium,Under Review,3/28/2026 9:20
TX-009567,CUST-0205,Mariam Malik,2.75265E+11,ATM,AliExpress,Dubai,Windows PC,116.44.122.94,6696.32,50,Medium,Under Review,3/29/2026 5:22
TX-009568,CUST-0225,Mariam Sheikh,5.54498E+11,ATM,Binance,Islamabad,Android,158.197.6.217,7313.15,39,Medium,Under Review,4/9/2026 21:03
TX-009569,CUST-0331,Mariam Malik,4.55496E+11,Bank Transfer,Amazon,London,Windows PC,218.211.111.12,6130.47,77,High,Flagged,4/20/2026 11:28
TX-009570,CUST-0559,Ayesha Khan,6.89806E+11,ATM,Shopify,Islamabad,MacBook,79.152.75.137,4779.41,22,Low,Cleared,4/4/2026 13:51
TX-009571,CUST-0691,Noor Qureshi,1.77758E+11,Bank Transfer,Shopify,Dubai,MacBook,83.190.90.205,5941.72,77,High,Flagged,4/16/2026 3:35
TX-009572,CUST-0732,Ahmed Ansari,6.36026E+11,Bank Transfer,Amazon,Islamabad,iPhone,44.164.29.13,9515.28,53,Medium,Under Review,4/23/2026 4:29
TX-009573,CUST-0288,Ali Syed,2.10672E+11,ATM,Daraz,Lahore,Tablet,245.165.175.217,4322.65,17,Low,Cleared,4/11/2026 23:29
TX-009574,CUST-0282,Hamza Ansari,77670600647,Bank Transfer,Daraz,New York,Windows PC,141.81.143.238,956.17,11,Low,Cleared,4/13/2026 3:29
TX-009575,CUST-0287,Ahmed Malik,1.0367E+11,Bank Transfer,Careem,New York,Windows PC,216.98.94.227,3266.92,15,Low,Cleared,3/29/2026 8:13
TX-009576,CUST-0461,Noor Khan,9.5825E+11,ATM,Shopify,Dubai,iPhone,251.60.145.222,4895.7,61,High,Flagged,4/22/2026 18:37
TX-009577,CUST-0603,Mariam Malik,8.31133E+11,ATM,Shopify,London,MacBook,71.148.123.7,6557.45,57,Medium,Under Review,4/23/2026 7:49
TX-009578,CUST-0977,Hamza Iqbal,8.45522E+11,Bank Transfer,Steam,Islamabad,Android,141.45.17.228,2850.92,0,Low,Cleared,4/8/2026 23:18
TX-009579,CUST-0315,Hamza Iqbal,9.6734E+11,UPI,Daraz,New York,Windows PC,65.30.8.195,5242.39,87,Critical,Blocked,4/20/2026 16:37
TX-009580,CUST-0069,Mariam Khan,7.64123E+11,Bank Transfer,Amazon,London,Android,119.82.71.34,1015.8,68,High,Flagged,4/19/2026 4:02
TX-009581,CUST-0349,Usman Farooq,2.74027E+11,Bank Transfer,Uber,Karachi,MacBook,156.2.218.204,1527.46,14,Low,Cleared,3/28/2026 2:31
TX-009582,CUST-0119,Ayesha Qureshi,6.63756E+11,Bank Transfer,Uber,Islamabad,Android,192.244.237.112,797.43,34,Medium,Under Review,3/28/2026 11:39
TX-009583,CUST-0341,Sara Iqbal,3.47621E+11,Wallet,Binance,New York,iPhone,14.182.144.146,542,23,Low,Cleared,4/8/2026 5:28
TX-009584,CUST-0344,Ayesha Iqbal,8.5465E+11,Bank Transfer,Amazon,Lahore,Windows PC,213.66.204.116,3493.77,60,Medium,Under Review,4/9/2026 14:06
TX-009585,CUST-0650,Ali Raza,5.7991E+11,Card,Uber,Islamabad,MacBook,186.252.32.47,7099.84,53,Medium,Under Review,4/2/2026 16:09
TX-009586,CUST-0316,Zain Malik,3.35408E+11,Card,Shopify,New York,Android,209.130.9.173,3780.15,9,Low,Cleared,3/28/2026 20:46
TX-009587,CUST-0882,Noor Qureshi,4.58385E+11,Bank Transfer,Daraz,Dubai,iPhone,86.212.124.199,7235.24,92,Critical,Blocked,3/28/2026 21:08
TX-009588,CUST-0624,Sara Khan,4.94621E+11,Wallet,Uber,Islamabad,iPhone,54.127.59.13,3926.13,19,Low,Cleared,4/9/2026 1:39
TX-009589,CUST-0272,Fatima Farooq,1.34961E+11,Wallet,Careem,New York,Android,249.79.133.139,8972.06,29,Low,Cleared,4/4/2026 6:29
TX-009590,CUST-0825,Ayesha Raza,7.56588E+11,ATM,Amazon,Karachi,Windows PC,196.225.26.168,1013.23,24,Low,Cleared,4/8/2026 21:54
TX-009591,CUST-0689,Ahmed Malik,5.63468E+11,UPI,AliExpress,London,iPhone,97.152.127.184,6436.97,16,Low,Cleared,4/22/2026 5:43
TX-009592,CUST-0956,Ahmed Butt,9.85106E+11,Wallet,Daraz,Lahore,iPhone,239.211.44.95,3049.2,4,Low,Cleared,4/22/2026 18:52
TX-009593,CUST-0177,Bilal Raza,2.98327E+11,Card,Uber,Dubai,MacBook,26.229.148.142,3137.94,86,Critical,Blocked,3/26/2026 0:02
TX-009594,CUST-0665,Hamza Iqbal,8.48581E+11,ATM,Uber,Islamabad,Windows PC,3.102.252.140,3363.22,21,Low,Cleared,4/4/2026 21:56
TX-009595,CUST-0981,Ali Malik,7.54505E+11,UPI,Shopify,Lahore,MacBook,9.229.192.226,3036.45,24,Low,Cleared,4/19/2026 22:22
TX-009596,CUST-0336,Mariam Khan,7.80292E+11,UPI,AliExpress,Islamabad,iPhone,131.231.101.121,6350.8,53,Medium,Under Review,4/14/2026 12:51
TX-009597,CUST-0548,Fatima Farooq,7.12298E+11,Card,Careem,Karachi,Tablet,231.160.33.193,7096.13,52,Medium,Under Review,3/26/2026 22:30
TX-009598,CUST-0747,Sara Qureshi,2.01041E+11,Wallet,Careem,Lahore,MacBook,102.112.69.155,4903.19,48,Medium,Under Review,4/15/2026 18:41
TX-009599,CUST-0669,Bilal Farooq,6.07524E+11,ATM,Binance,New York,Windows PC,4.165.247.47,949.08,84,Critical,Flagged,3/28/2026 6:28
TX-009600,CUST-0881,Zain Butt,9.4834E+11,Wallet,Amazon,London,MacBook,189.6.171.148,2462.18,82,Critical,Flagged,4/8/2026 10:56
TX-009601,CUST-0253,Fatima Iqbal,1.06267E+11,ATM,Daraz,Lahore,MacBook,51.76.188.141,8897.58,28,Low,Cleared,4/12/2026 14:16
TX-009602,CUST-0328,Usman Butt,6.54743E+11,Bank Transfer,Careem,Karachi,MacBook,17.1.29.59,5425.67,71,High,Flagged,4/18/2026 19:59
TX-009603,CUST-0017,Mariam Khan,7.26755E+11,UPI,Amazon,London,Tablet,57.252.5.34,5027.34,49,Medium,Under Review,4/1/2026 3:20
TX-009604,CUST-0968,Sara Qureshi,7.62882E+11,Wallet,Daraz,Lahore,Tablet,92.52.39.189,7182.46,12,Low,Cleared,3/30/2026 0:23
TX-009605,CUST-0905,Ali Khan,14080100070,Wallet,Shopify,Dubai,Tablet,57.28.236.189,8229.27,18,Low,Cleared,4/15/2026 19:21
TX-009606,CUST-0792,Usman Iqbal,9.76187E+11,Card,Steam,Dubai,iPhone,194.125.79.23,8073.61,47,Medium,Under Review,3/30/2026 21:55
TX-009607,CUST-0132,Bilal Raza,1.52821E+11,ATM,Uber,Lahore,MacBook,186.91.59.26,8433.68,77,High,Flagged,3/30/2026 12:28
TX-009608,CUST-0282,Bilal Farooq,8.73729E+11,ATM,Steam,London,Android,251.101.216.222,8558.96,86,Critical,Blocked,4/13/2026 12:33
TX-009609,CUST-0524,Ayesha Ansari,3.29514E+11,Card,AliExpress,London,Tablet,71.187.4.137,2871.71,55,Medium,Under Review,4/23/2026 21:28
TX-009610,CUST-0731,Usman Iqbal,2.69793E+11,Wallet,Binance,Islamabad,Android,76.178.12.181,7960.75,71,High,Flagged,4/5/2026 4:02
TX-009611,CUST-0888,Ahmed Sheikh,6.1553E+11,ATM,Steam,London,iPhone,218.128.66.198,210.04,96,Critical,Blocked,4/15/2026 2:46
TX-009612,CUST-0093,Noor Iqbal,6.38781E+11,Card,Careem,New York,MacBook,69.187.122.168,9124.87,82,Critical,Flagged,3/30/2026 3:54
TX-009613,CUST-0511,Usman Malik,5.79334E+11,Wallet,Amazon,Karachi,MacBook,61.93.186.242,9454.91,58,Medium,Under Review,4/2/2026 8:20
TX-009614,CUST-0966,Ahmed Malik,3.57801E+11,Bank Transfer,Shopify,New York,MacBook,74.116.241.70,6371.63,2,Low,Cleared,3/26/2026 10:19
TX-009615,CUST-0177,Ali Syed,1.37274E+11,Wallet,Uber,London,Android,64.161.248.80,6033.8,46,Medium,Under Review,4/10/2026 3:52
TX-009616,CUST-0772,Sara Qureshi,4.51229E+11,UPI,Careem,London,Windows PC,123.153.134.98,3058.91,82,Critical,Flagged,4/1/2026 11:43
TX-009617,CUST-0367,Ayesha Raza,7.32403E+11,ATM,Daraz,New York,Android,233.105.68.115,7849.06,85,Critical,Blocked,3/31/2026 4:15
TX-009618,CUST-0276,Ahmed Iqbal,8.72597E+11,UPI,Shopify,London,Tablet,106.62.46.214,1899.51,43,Medium,Under Review,3/30/2026 13:10
TX-009619,CUST-0684,Ayesha Butt,78860289677,Bank Transfer,Amazon,Dubai,Tablet,102.67.91.135,7633.13,74,High,Flagged,4/16/2026 17:48
TX-009620,CUST-0838,Sara Butt,2.31314E+11,ATM,Daraz,Dubai,Windows PC,81.78.189.110,9530.7,8,Low,Cleared,4/10/2026 11:33
TX-009621,CUST-0474,Usman Khan,1.44108E+11,UPI,Steam,Islamabad,MacBook,236.140.91.21,9681.15,16,Low,Cleared,3/31/2026 12:23
TX-009622,CUST-0353,Ahmed Iqbal,9.51309E+11,ATM,Amazon,Lahore,Windows PC,231.2.129.215,5823.47,49,Medium,Under Review,4/8/2026 22:05
TX-009623,CUST-0043,Noor Sheikh,1.11568E+11,Bank Transfer,Amazon,Islamabad,MacBook,196.143.231.85,2649.68,80,High,Flagged,4/12/2026 15:22
TX-009624,CUST-0695,Hassan Malik,5.2585E+11,Wallet,Steam,Islamabad,Android,141.92.63.54,6760.94,26,Low,Cleared,4/24/2026 7:19
TX-009625,CUST-0252,Hassan Khan,9.80399E+11,Card,Steam,Karachi,Windows PC,25.140.24.9,3363.34,4,Low,Cleared,4/9/2026 8:33
TX-009626,CUST-0704,Sara Butt,7.68663E+11,Bank Transfer,Steam,London,Tablet,232.31.131.223,6580.53,7,Low,Cleared,4/22/2026 23:16
TX-009627,CUST-0606,Usman Raza,47234632160,Bank Transfer,Amazon,Lahore,Android,166.208.113.28,6194.83,22,Low,Cleared,3/30/2026 23:31
TX-009628,CUST-0075,Zain Qureshi,4.71852E+11,UPI,Binance,Lahore,Android,97.25.192.122,57.86,43,Medium,Under Review,3/28/2026 8:45
TX-009629,CUST-0441,Ayesha Iqbal,21662810430,Bank Transfer,Binance,London,MacBook,183.232.45.36,1164.32,60,Medium,Under Review,4/10/2026 0:22
TX-009630,CUST-0520,Usman Malik,6.01952E+11,Card,Careem,Lahore,MacBook,70.7.101.93,568.22,71,High,Flagged,4/2/2026 0:43
TX-009631,CUST-0085,Noor Ansari,4.81105E+11,ATM,Daraz,New York,MacBook,212.244.73.194,5346.54,47,Medium,Under Review,3/30/2026 6:26
TX-009632,CUST-0424,Hamza Ansari,2.90138E+11,ATM,Careem,New York,MacBook,125.209.170.226,5202.18,14,Low,Cleared,4/17/2026 2:56
TX-009633,CUST-0251,Ahmed Sheikh,4.06858E+11,Card,Careem,Dubai,Tablet,207.166.184.47,2642.29,44,Medium,Under Review,4/17/2026 11:34
TX-009634,CUST-0841,Mariam Farooq,6.06229E+11,UPI,Binance,Lahore,iPhone,25.175.12.201,9039.11,7,Low,Cleared,4/23/2026 5:53
TX-009635,CUST-0909,Hamza Malik,7.76396E+11,Wallet,AliExpress,London,Tablet,200.132.39.23,2030.09,7,Low,Cleared,4/6/2026 10:24
TX-009636,CUST-0600,Ayesha Iqbal,4.11092E+11,Wallet,Careem,Dubai,Android,15.251.168.160,6106.68,92,Critical,Blocked,4/7/2026 17:03
TX-009637,CUST-0885,Noor Syed,5.95026E+11,Bank Transfer,Uber,Dubai,Tablet,86.94.155.83,7869.01,92,Critical,Blocked,3/26/2026 21:47
TX-009638,CUST-0564,Ahmed Raza,7.33217E+11,UPI,Amazon,Dubai,Tablet,15.134.126.242,6743.8,95,Critical,Blocked,4/9/2026 23:46
TX-009639,CUST-0656,Noor Qureshi,7.7517E+11,ATM,Daraz,London,Windows PC,230.139.233.192,4506.19,98,Critical,Blocked,3/26/2026 19:10
TX-009640,CUST-0547,Zain Iqbal,8.70328E+11,UPI,Shopify,Lahore,Android,76.159.68.247,2288.45,37,Medium,Under Review,3/30/2026 23:56
TX-009641,CUST-0773,Fatima Farooq,2.65907E+11,Card,Daraz,Islamabad,Tablet,56.34.137.175,7885.1,49,Medium,Under Review,4/9/2026 17:05
TX-009642,CUST-0374,Ayesha Butt,4.27413E+11,Card,Binance,Dubai,Android,29.191.50.251,3643.01,29,Low,Cleared,3/26/2026 10:18
TX-009643,CUST-0389,Usman Malik,2.00117E+11,Bank Transfer,Careem,Dubai,MacBook,96.249.235.252,2901.8,71,High,Flagged,4/17/2026 12:15
TX-009644,CUST-0675,Zain Butt,2.62799E+11,Wallet,Daraz,London,iPhone,12.86.51.118,9345.75,2,Low,Cleared,4/13/2026 8:35
TX-009645,CUST-0150,Mariam Iqbal,18504808620,Wallet,Daraz,Islamabad,Windows PC,6.204.94.133,5339.63,27,Low,Cleared,4/10/2026 13:40
TX-009646,CUST-0295,Sara Qureshi,5.29642E+11,Bank Transfer,Shopify,Dubai,MacBook,173.6.109.126,4897.94,99,Critical,Blocked,4/9/2026 11:01
TX-009647,CUST-0300,Usman Malik,9.72644E+11,Wallet,Careem,New York,Android,156.20.8.238,1324.03,98,Critical,Blocked,3/26/2026 11:55
TX-009648,CUST-0560,Fatima Iqbal,9.30506E+11,UPI,Uber,London,iPhone,128.18.245.159,1565.86,79,High,Flagged,3/28/2026 11:48
TX-009649,CUST-0205,Ali Iqbal,7.25424E+11,Card,Binance,London,iPhone,216.158.232.26,3218.69,70,High,Flagged,4/6/2026 11:21
TX-009650,CUST-0290,Noor Butt,6.03288E+11,UPI,Uber,Lahore,iPhone,75.251.242.129,7348.79,55,Medium,Under Review,3/27/2026 11:30
TX-009651,CUST-0329,Mariam Malik,8.63038E+11,Card,Shopify,Lahore,Windows PC,28.53.239.148,2368.2,64,High,Flagged,4/24/2026 13:42
TX-009652,CUST-0691,Hamza Raza,2.76088E+11,ATM,Shopify,Dubai,Android,123.193.16.209,9316.68,94,Critical,Blocked,4/14/2026 8:05
TX-009653,CUST-0162,Ayesha Malik,2.86409E+11,Bank Transfer,Uber,Islamabad,Windows PC,37.143.9.221,3230.52,26,Low,Cleared,4/12/2026 5:49
TX-009654,CUST-0230,Ali Syed,5.41244E+11,Wallet,Careem,Lahore,Android,57.107.3.123,8671.24,16,Low,Cleared,4/13/2026 8:52
TX-009655,CUST-0999,Bilal Farooq,2.98264E+11,Card,Careem,New York,MacBook,139.94.254.186,6417.79,82,Critical,Flagged,4/21/2026 20:40
TX-009656,CUST-0010,Hamza Ansari,4.15147E+11,Card,Shopify,Islamabad,Windows PC,220.38.199.31,4336.92,66,High,Flagged,4/7/2026 7:56
TX-009657,CUST-0628,Usman Raza,5.61721E+11,Card,Uber,Islamabad,Android,80.61.122.91,8594.85,56,Medium,Under Review,4/21/2026 17:34
TX-009658,CUST-0494,Hassan Butt,4.68089E+11,Bank Transfer,Binance,Karachi,MacBook,253.1.129.144,9284.58,22,Low,Cleared,4/10/2026 22:07
TX-009659,CUST-0602,Usman Iqbal,58578547405,UPI,Amazon,Karachi,Android,247.174.183.39,7761.5,91,Critical,Blocked,4/24/2026 15:28
TX-009660,CUST-0715,Ayesha Malik,3.22692E+11,Wallet,Careem,Karachi,Android,35.51.118.177,7609.7,49,Medium,Under Review,4/21/2026 17:42
TX-009661,CUST-0597,Mariam Khan,8.22028E+11,ATM,Shopify,Islamabad,Android,123.35.43.31,6752.5,22,Low,Cleared,4/24/2026 13:09
TX-009662,CUST-0509,Fatima Raza,56176738918,Wallet,AliExpress,New York,Windows PC,146.160.9.176,3221.82,50,Medium,Under Review,3/27/2026 14:00
TX-009663,CUST-0327,Ali Sheikh,8.7337E+11,Card,Amazon,Islamabad,iPhone,49.60.226.6,8657.24,15,Low,Cleared,3/29/2026 9:07
TX-009664,CUST-0119,Hassan Syed,2.90445E+11,UPI,Careem,Dubai,Tablet,171.212.223.165,2187.92,85,Critical,Blocked,4/10/2026 5:31
TX-009665,CUST-0349,Bilal Khan,2.06132E+11,ATM,AliExpress,Islamabad,Android,174.54.50.103,8450.67,58,Medium,Under Review,4/15/2026 8:14
TX-009666,CUST-0892,Usman Ansari,2.32191E+11,Bank Transfer,Amazon,Islamabad,Android,47.135.232.139,1361.84,60,Medium,Under Review,4/14/2026 6:26
TX-009667,CUST-0352,Zain Ansari,6.8542E+11,Card,Daraz,Karachi,Android,179.215.207.143,975.62,63,High,Flagged,4/12/2026 11:38
TX-009668,CUST-0203,Noor Raza,3.17706E+11,ATM,Amazon,London,Windows PC,109.70.9.8,5100.25,60,Medium,Under Review,4/3/2026 18:28
TX-009669,CUST-0806,Hassan Raza,1.1684E+11,ATM,AliExpress,Dubai,Tablet,203.219.236.158,4189.37,15,Low,Cleared,4/4/2026 12:48
TX-009670,CUST-0260,Sara Iqbal,82946534928,Bank Transfer,Binance,Karachi,MacBook,133.220.175.238,8119.95,15,Low,Cleared,4/21/2026 22:01
TX-009671,CUST-0185,Ali Malik,5.28417E+11,ATM,Careem,Lahore,Windows PC,207.171.202.181,5115.15,37,Medium,Under Review,4/17/2026 16:36
TX-009672,CUST-0181,Hassan Raza,2.94091E+11,Bank Transfer,Binance,London,Android,172.88.16.227,1173.41,76,High,Flagged,4/21/2026 6:01
TX-009673,CUST-0793,Zain Butt,2.52587E+11,Card,Steam,Lahore,Android,150.114.177.216,3693.47,31,Medium,Under Review,3/27/2026 12:52
TX-009674,CUST-0818,Ali Farooq,82502812551,ATM,Amazon,Dubai,Windows PC,235.147.38.221,8882.96,48,Medium,Under Review,4/10/2026 17:12
TX-009675,CUST-0288,Ayesha Farooq,3.58292E+11,UPI,AliExpress,London,Windows PC,82.222.176.73,709.83,40,Medium,Under Review,4/20/2026 1:14
TX-009676,CUST-0944,Hassan Syed,2.06272E+11,UPI,Amazon,Dubai,MacBook,202.104.35.243,5556.23,83,Critical,Flagged,4/1/2026 21:01
TX-009677,CUST-0823,Ayesha Raza,3.30746E+11,Card,Daraz,Dubai,Tablet,134.7.21.44,1782.04,79,High,Flagged,4/1/2026 20:44
TX-009678,CUST-0893,Hassan Farooq,3.49789E+11,UPI,Careem,Lahore,Windows PC,223.226.238.138,7200.86,3,Low,Cleared,4/18/2026 3:30
TX-009679,CUST-0758,Sara Khan,2.23136E+11,ATM,Steam,Karachi,Android,79.227.5.152,8761.11,35,Medium,Under Review,3/28/2026 7:01
TX-009680,CUST-0304,Ahmed Raza,8.39484E+11,Wallet,Amazon,Lahore,iPhone,211.204.178.103,6343.42,11,Low,Cleared,4/22/2026 3:56
TX-009681,CUST-0218,Mariam Qureshi,9.47326E+11,Card,Binance,London,Android,200.175.60.181,7549.48,80,High,Flagged,4/20/2026 18:26
TX-009682,CUST-0728,Usman Syed,6.59599E+11,UPI,Amazon,Karachi,iPhone,174.183.227.249,1533.55,88,Critical,Blocked,4/1/2026 2:12
TX-009683,CUST-0360,Mariam Qureshi,4.17781E+11,ATM,Shopify,Karachi,Tablet,80.111.31.200,4021.2,86,Critical,Blocked,4/19/2026 4:35
TX-009684,CUST-0109,Ahmed Iqbal,6.78387E+11,Card,Careem,Dubai,iPhone,71.179.254.157,9005.82,56,Medium,Under Review,4/17/2026 13:58
TX-009685,CUST-0679,Noor Malik,5.4835E+11,Wallet,AliExpress,Lahore,Android,198.173.145.113,6680.36,20,Low,Cleared,4/6/2026 18:31
TX-009686,CUST-0456,Zain Qureshi,3.04815E+11,Bank Transfer,Uber,Karachi,Tablet,152.186.38.164,6380.24,45,Medium,Under Review,4/18/2026 0:50
TX-009687,CUST-0023,Sara Iqbal,64357845553,Wallet,Careem,Lahore,Tablet,22.86.246.80,2839.03,0,Low,Cleared,4/16/2026 15:10
TX-009688,CUST-0763,Ayesha Butt,9.8761E+11,Wallet,Daraz,Lahore,Tablet,192.180.186.192,1727.59,32,Medium,Under Review,4/20/2026 5:08
TX-009689,CUST-0983,Bilal Sheikh,8.78857E+11,Bank Transfer,Binance,Karachi,MacBook,153.141.61.107,6797.44,92,Critical,Blocked,4/12/2026 15:51
TX-009690,CUST-0684,Ayesha Farooq,2.30436E+11,Card,Daraz,Dubai,MacBook,240.180.60.6,8391.28,19,Low,Cleared,4/13/2026 17:30
TX-009691,CUST-0365,Sara Butt,1.35843E+11,Wallet,Binance,Lahore,Windows PC,242.15.230.5,2079.41,3,Low,Cleared,3/29/2026 20:33
TX-009692,CUST-0151,Zain Qureshi,1.21857E+11,UPI,Shopify,Lahore,iPhone,221.115.75.175,7787.05,74,High,Flagged,3/29/2026 5:05
TX-009693,CUST-0033,Bilal Butt,1.96402E+11,Card,Shopify,London,Android,191.158.34.141,4141.77,96,Critical,Blocked,4/16/2026 4:55
TX-009694,CUST-0536,Mariam Farooq,4.65733E+11,Bank Transfer,Uber,Karachi,Windows PC,242.166.154.170,4401.17,1,Low,Cleared,4/5/2026 16:23
